username,full_name,comment,create_time,avatar,total_like,total_reply,replies
adityabikeservice,Aditya Bike Service,Ketika babi di kasih otak,2025-12-10T12:33:39,https://scontent.cdninstagram.com/v/t51.2885-19/269676912_1238290179993470_7096770511204600182_n.jpg?stp=dst-webp_s150x150&_nc_cat=106&ig_cache_key=GHDxEhB_r07mN2YEAHZJ0fwty3xibkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ZpSPgiT2zvsQ7kNvwGIdvjn&_nc_oc=AdmNm4CQlcJ7nS_fz-Tum8W50ph9Lpw-gHLeyg9Ii0xvyN3HWVKj4ovGZdA__A8nD1A&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfmCyVYXC_MKp04mqo2P8AOHzOj-EBnGaSNjwm9BJA3zKg&oe=693EFBF3,0,0,[]
melisa.indy,,Dipilih malaikat maut ajah,2025-12-10T11:29:20,https://scontent.cdninstagram.com/v/t51.2885-19/355322211_633537572027238_8572882775707179336_n.jpg?stp=dst-webp_s150x150&_nc_cat=100&ig_cache_key=GGPJLRVmu_71MkACAEhZF6N2--h2bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=uckcgKjWHiMQ7kNvwETncmJ&_nc_oc=AdkhD-h4HWT62mbSL6jkSoo2hf_scEilxMM8Y-R1TNjNkNsQAcQjEFzberiWY1RBIHU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afl2szYx-nCy2KnAtpx7_J5KaV1vwBwzNsM6lbezdeaL9w&oe=693ED9C3,0,0,[]
rezapsg2025,Reza,Emang udah harus dilenyapkan orang ini dari muka bumi ini,2025-12-10T10:22:22,https://scontent.cdninstagram.com/v/t51.2885-19/486701131_605833462447677_2172844827524152597_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GEt4Ah09flKYACcCABU9n8DbficebkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=dboc5EkTeq4Q7kNvwGaaCQ6&_nc_oc=Admp6kX6CpqnR1X2oIV09KjcOd-1rbueJ8WzBN7sMXV_YA7UGtycPVDcrvKTBb4FG1o&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afn5HBjvQpyguKhF3p1w2GVAwggia-ix6-7umCnw4TMlnQ&oe=693EEA5F,0,0,[]
jh0npatr0l,.,Dikantor gw...knp org2 bermuka seperti dia yg melejit karirny😭,2025-12-10T09:48:26,https://scontent.cdninstagram.com/v/t51.2885-19/927373_597789777007929_1582309539_a.jpg?stp=dst-webp&_nc_cat=100&ig_cache_key=GI0mDgA5FU-Hrx8CAKMgUF4AAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=K_kK_J0_sxoQ7kNvwFwVPVn&_nc_oc=AdmDXfRZkA3OtJq0jcEsh4Aq4uJ4P6Q2jP9jZbRCtA2K0EUcUeXi3PhOyUf6ZVzwPl0&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AflWJxwZwra5mMcCHYde_8Nwt6JRk3IDY1Ste6VHFqg5lQ&oe=693F00DA,0,0,[]
wahyuwood1,,Aaaaa kini sumbarang ang lah lae pantek.kq k jadi presiden gae ang lngsuang.,2025-12-10T08:48:07,https://scontent.cdninstagram.com/v/t51.2885-19/454408459_1289480475765076_5685057079001165978_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GAu5FRtU6bORxpQEAJowr_lKYeVObkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=EoMnba-PZFUQ7kNvwGDqGEZ&_nc_oc=AdmnjM6nEBe72v0dyzijMmrVZrSNe3gEVIfo4eMLYgxBOT6N8ogWRGQjNLK54886Tec&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkmZQ0kkiGmlhT-ezNQt_VUpB_9qOJwHn9DI7k1KIWSrA&oe=693EE8C4,0,0,[]
aprilyacind_,Aprilyacind,Keluarga bahlul ga malu apa ?,2025-12-10T08:43:16,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=HwQa7Tq_WckQ7kNvwEu2Dyy&_nc_oc=Adm2U-ZkagSFEzMErIejimGxfDGUjnZtgs6PJ0nx08oyx9Ia7noR9J_8GIP55UAv4cE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=drw6_KpbZvVb2QA1SQMTfw&oh=00_AfnFqSkjSVUUdrkiiyy5NFGW43NZDQzUiIEhhSRAHDYnnA&oe=693EF8D9,0,0,[]
leooanz,LeoAnz,harap maklum otaknya udh geser😂,2025-12-10T08:10:40,https://scontent.cdninstagram.com/v/t51.2885-19/488038053_1661267017869502_2217770567372618485_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GKXeFh2_KHre6eYFAPW6j62UGscebkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HpaI5AAh8fcQ7kNvwFHR99l&_nc_oc=Adlzaz9UioQKC35NiydYx85kOJzSriwduxexSFL9hnoxKhMnaFM_Deqd30Qv_nwph50&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkabfbenyeWFigTuSF5Ytbh_1kThDKk9dV5cwD6sfS3Sw&oe=693F0315,0,0,[]
kalobapergausahmainig,KalobapergausahmainIG,Biar ngirit ya /gundul 100k🤣🤣,2025-12-10T07:54:25,https://scontent.cdninstagram.com/v/t51.75761-19/503046886_17921551389092870_7268178732954256632_n.jpg?stp=dst-webp_s150x150&_nc_cat=100&ig_cache_key=GObi_x0G7F5Yjqs-APiEyZUMwt1kbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=_fUEjNq6xhIQ7kNvwFGVGcl&_nc_oc=Admhytk1mPP6B34dlqsXdsvitNm248WDcneY51J8DlXXRDTIbtTdnYvSmzq3wZdmhag&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=drw6_KpbZvVb2QA1SQMTfw&oh=00_AflafGI-7Yozceher9isHsDpgw6ZcYOGWicQH5-EUOEB4w&oe=693ED507,0,0,[]
rizkyitalialviannnn,rixkyitalialvian,Hati2 nanti partai lu di bakar kaya kantor polisi,2025-12-10T06:47:32,https://scontent.cdninstagram.com/v/t51.82787-19/539383313_17860587942470922_8063045893321532916_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GBFWJiAKZcovHHQ-APQlGieFseVvbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=CTCGcmX22CQQ7kNvwFwlpMX&_nc_oc=AdkUy_-SsqH9bq6BNdY13IpaKxCZr5aTtxiQQUVzmfZZz7VNPDa7A_KNN-fgk3sqsc0&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=drw6_KpbZvVb2QA1SQMTfw&oh=00_Afko3vvHLmKQFZ6vNvgEbVKI9gBLsaqbObRc-OXxpCUlFQ&oe=693EF091,0,0,[]
permadiari09,Ari B. Permadi,Yg bertele tele bukanya lu,2025-12-10T05:40:20,https://scontent.cdninstagram.com/v/t51.2885-19/458948217_1049678036544109_7832010757811575779_n.jpg?stp=dst-webp_s150x150&_nc_cat=105&ig_cache_key=GHn_WhttKn82rboDAOObZdhJ5LBsbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ySx1omf3ZwgQ7kNvwE0nD5p&_nc_oc=AdnzBcnltR1w-zXlO_3ycKLwTsFwg_xA7OuLglttWb_iLTZDTv6iLM38UmKPc2hl7Tc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkBwT3aiJ_PZbwgJ4LxJW5o-RsTWe20I4o5ZVC9vgXtTQ&oe=693EF266,0,0,[]
