username,full_name,comment,create_time,avatar,total_like,total_reply,replies
ajjabentar,Bentar ajja,"Semoga ditunggu diUGD,,sibahlul, punya uang banyak alam disalahkan..astagfirullah..",2025-12-06T20:07:30,https://scontent.cdninstagram.com/v/t51.82787-19/515403771_18085146502742523_3156603158793559156_n.jpg?stp=dst-webp_s150x150&_nc_cat=101&ig_cache_key=GPtvuB77wQFNWEBAAHQcxDjZgc4rbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDQ3LkMyIn0%3D&_nc_ohc=GhmIsaS3fOcQ7kNvwENYj6P&_nc_oc=AdkFzorioGlssa_aEklqBrJBl4Rhd87QDwcMYnmJxxmFsC5TmPAgQULcTd0LpPq7EZMCXnnpRKYMF9qxfga5Znrp&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dr07tijU9CME35PlXvZPgw&oh=00_Afke1OVAJiWpsRdSc5tDRs9ysfJ4XOauQeMplHgfsycJEA&oe=693B6D4C,0,0,[]
adendut97,Ade Fauziansyah,Alam disalahkan dasar manusia tolol @bahlillahadalia,2025-12-06T20:07:17,https://scontent.cdninstagram.com/v/t51.2885-19/486035756_1003511041149257_4415288411593938534_n.jpg?stp=dst-webp_s150x150&_nc_cat=107&ig_cache_key=GCxR_BxJySIfsJADAGaW9MlqQUY9bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=fkeIfXUYdzAQ7kNvwEybydv&_nc_oc=AdnVacPDVVytiITC1_2zVIs3ND07mrjXl8otauCHesWBk0nbTWXepJgNyciaA7S_LNuqLrJ_VWcKHpmhba4Wd_yQ&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfmKHA_CFeLW5mzQSxmu-JEp1MOoHDYCEPJucx5nrWhEqQ&oe=693B5E6A,0,0,[]
agung_sifa,Agung Sifa,Hadeh,2025-12-06T20:07:09,https://scontent.cdninstagram.com/v/t51.82787-19/552695993_18017487257783934_1322672084724023472_n.jpg?stp=dst-webp_s150x150&_nc_cat=105&ig_cache_key=GLl48SB_zr4nzwJAALAATdRAE1sSbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NTIuQzIifQ%3D%3D&_nc_ohc=VyseZcW5b1UQ7kNvwE70dpm&_nc_oc=Adm6oyfMKyhXgm6SyylaakQTfOVRwg9H3Sdqljpc_YN2x-dgWoXan079Oio_8c-ZGJAlSxeNMWtuzOCIFkJLW1zj&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dr07tijU9CME35PlXvZPgw&oh=00_Afn0uQmy6Dhxrhw8M3JemgFpaWdGDVFeSnnSI9M3ROJi0w&oe=693B6A2D,0,0,[]
rasyasnack_1212,Lirae Lirae,"Ini lagi definisi ada kolanya tapi g ada otak nya, bencana karena manusia yg rakus hujan yg di salahkan innalillahi wainnailaihi rojiun",2025-12-06T20:07:06,https://scontent.cdninstagram.com/v/t51.82787-19/544062560_17992527938829923_1898582657972530030_n.jpg?stp=dst-webp_s150x150&_nc_cat=101&ig_cache_key=GGC8bSBjvmfcG_w-AG5rK0neHlkabmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzIifQ%3D%3D&_nc_ohc=qS9i8bp9JtIQ7kNvwGzl87w&_nc_oc=AdmOfuZvHOJ61rsaliWcZmxSAPbNIH5KvEiVS-SLVvqNhFHAsaWRf4HZhH1AV_3gT7_E1oPci4nvlPKrqjpmF8kI&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dr07tijU9CME35PlXvZPgw&oh=00_AfmWYgK3H6_u0i_YMKweIWLtBMA9h7D5zjhsJSq0-X8t_w&oe=693B44FE,0,0,[]
bayu.sutrisna.94,Bang Bay,Orng idiot. Gw aja gak pernah nyalahin Allah yg sudah menciptakan BAHLIL .,2025-12-06T20:07:02,https://scontent.cdninstagram.com/v/t51.2885-19/245123994_389067476253873_5115603918876766913_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GJpLnA6xPLfU2mEBAMHyPhypRv5GbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NzIuQzIifQ%3D%3D&_nc_ohc=tcSHdZC9LDIQ7kNvwFos6kj&_nc_oc=AdnhU0Buodn5KqNY23KayY34bDPlO8Ea9raT0oHtQe_Sa03tNkoKci0YzUzKGtgi218OCpzFTRBD4PM0owxc-tX2&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkxRtCXZUpF7pCI3RpP0irRToMngCrOpaFh91zReLvK4g&oe=693B3DBC,0,0,[]
muttaqin110,Muhammad Muttaqin,Smg in orang CPT dpt blsan,2025-12-06T20:06:47,https://scontent.cdninstagram.com/v/t51.2885-19/47584828_2294449747505861_5056968823014424576_n.jpg?stp=dst-webp_s150x150&_nc_cat=111&ig_cache_key=GDwW1gLFsic2yiYIAAAAAABa9i1GbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzIifQ%3D%3D&_nc_ohc=8TIIqU4SfNQQ7kNvwHELcmS&_nc_oc=Adkm2lYZm-1v_pFjO765zOv-Iix3skU3qwM7195l6Qimm6u9qR1PDIagq7FTD4H6wH1eDGeOJ5Wk49zT8KRZT5R4&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afm7ZHFoGiYmlz7WyaKAakJYdTJuo1nk5wX-0w2xMJw5ow&oe=693B3B9A,0,0,[]
bangjames410,bang james,Berarti dia menyalahkan kehendak Alloh. Dasar mafia. Tdkningat mati aja. Segolongan ama gang solo sama aja penjarah kekayaan alam Indonesia,2025-12-06T20:06:45,https://scontent.cdninstagram.com/v/t51.2885-19/331414745_5996485867111853_6974185011443207875_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GNn8wBOthQKqxU0VAMMO7SxRSMlgbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=QucAMUxNkKUQ7kNvwH4w6LW&_nc_oc=Adlalgtb3igkuIRHDXZEDZ13ag5rybUdjpx9fq6EtjVK5EeZSV3X7nwXTLPQNwNJjJz5vGcWN1KRNk_pFp5rZkQJ&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfnrYKJpXyJO60UrC7XxU1skqunDE3QWe9dBiHa9CtTaMg&oe=693B5993,0,0,[]
d22dc2d,_Chn_Dr,Cuci tangan dengan alasan menyalahkan hujan..,2025-12-06T20:06:27,https://scontent.cdninstagram.com/v/t51.2885-19/358376968_828813152189851_6391431551971716151_n.jpg?stp=dst-webp_s150x150&_nc_cat=109&ig_cache_key=GAhmXBWbfYUZzfECADdsfx0i7bJYbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=t2B0IolNyg4Q7kNvwH49QMe&_nc_oc=Adn5Xd4_gx7NEg9DewNNBx0S7pN01c7qDMUbKL3Gbuv0aVLkJcfSbzHsJJ4Fu9UST4r0hp-tmihIAy9Sm_OI5jal&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkBwekzYiginZEDQNeOi63gki61aRW-uDGhBb0G5BTIZA&oe=693B3A34,0,0,[]
f.ramadhaniiiiii,f,aku kalo jdi hujan marah bgt sumpah😭 auto turun hujan aja dirmh dia ku buat😂,2025-12-06T20:06:21,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMiJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFKSOEN&_nc_oc=AdlL3vWj1jx6z3J6bKwjBvIXPTDi-W8nONhSQb6908G4MTYhi54Qm225FG7ADBQ_J8bCHO8xgElR7P8hEHGLrR6L&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=emEha624M5SoawGVmRd-fw&oh=00_Afl7G9kiQojktSDrSL7a3rBtKrtd7kccCwYTDevBKjAOMg&oe=693B3C99,0,0,[]
mutaqin05,Mutaqin,Pala doang gede. Otaknya kecil,2025-12-06T20:06:15,https://scontent.cdninstagram.com/v/t51.75761-19/503093794_18083097964706915_1361657714042819847_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GCKa-B1j-J9Wez5AAAdVMf95lOUSbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=lghs6nj6NNIQ7kNvwHhfr1R&_nc_oc=AdkIEKrPG5xQ0rS0fFz-gSK59ztGn2ME71F1IdiKdtD8_X3H7FF7SBZjxMQnOJzRC1JNHjVZt-zLsD5MuAGA3YWG&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=emEha624M5SoawGVmRd-fw&oh=00_AfkX3BDaW7FS86Z_AwSgxVi1K9tplnBlfzCkqiB0vU0kkA&oe=693B6A9E,0,0,[]
