username,full_name,comment,create_time,avatar,total_like,total_reply,replies
allvzz33,noveazz33£,dia mengakui loh dirinya jahat goblin',2025-12-01T22:21:45,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMiJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFKSOEN&_nc_oc=AdlL3vWj1jx6z3J6bKwjBvIXPTDi-W8nONhSQb6908G4MTYhi54Qm225FG7ADBQ_J8bCHO8xgElR7P8hEHGLrR6L&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_Afn0qLdRxLNBQ1ocy62tiV3_HgGeknL-HN9hluB5MEo2bA&oe=693B3C99,0,0,[]
paisss_43,paisss,Enak br ini🤨,2025-12-01T22:15:58,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMiJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFKSOEN&_nc_oc=AdlL3vWj1jx6z3J6bKwjBvIXPTDi-W8nONhSQb6908G4MTYhi54Qm225FG7ADBQ_J8bCHO8xgElR7P8hEHGLrR6L&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_Afn0qLdRxLNBQ1ocy62tiV3_HgGeknL-HN9hluB5MEo2bA&oe=693B3C99,0,0,[]
jo_sati,adi yuna wijaya,"Memang utak ang tu anjiang,. Ndak bantuk ang se do",2025-12-01T22:09:20,https://scontent.cdninstagram.com/v/t51.2885-19/14547763_1780075455601533_2827478976430080000_a.jpg?stp=dst-webp_s150x150&_nc_cat=111&ig_cache_key=GDP73QB9WzQd_FIGAAAAAAAmOT0nYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDIyLkMyIn0%3D&_nc_ohc=rvtwjwgiHvUQ7kNvwGMBsdo&_nc_oc=AdnljqjjDKK_VugXOsR6Bs558kWO5ZuvOHDiaay-SmCutQaSnGGGRivZebCNivXmm_yjoYrKAR_xuq9RoURkCxuc&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afll4GnNo0s6lK90BjWQAvDNQZvmc4SC9U1HsZV38l620g&oe=693B62B3,0,0,[]
ayuknight._,Ayud,"Sekelas menteri bicaranya seperti ini , kok masih di pertahankan sih pak @prabowo",2025-12-01T22:01:14,https://scontent.cdninstagram.com/v/t51.2885-19/491461346_1240412944282986_4408611397382699088_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GOIaSx1qNeskJmgEAFD4u0W1iC49bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=BrDzFP699fAQ7kNvwEgggLe&_nc_oc=AdlZeiVJHO69V46RJXd4L2RYhckBH1zrzs6DbLlBxg434TKCAyzF9LGW858_ny9mKxmnVR2Z3XM2NtgJjoSr5-FB&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfldJ340B8DssJiv4lWALjg6Zf1mP0MNIHDGCLLXsOfmVw&oe=693B32CB,0,0,[]
maulaneisyhrbi_,Obbi | callygrapher,"Nabi SAW bersabda, ""Tidaklah seorang hamba yang Allah berikan kepemimpinan atas rakyat, lalu ia mati dalam keadaan menipu rakyatnya, melainkan Allah mengharamkan surga atasnya"" (HR. Muslim).",2025-12-01T21:53:21,https://scontent.cdninstagram.com/v/t51.75761-19/497504001_17893148643228443_9034121195751756084_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GAFPpx0b_8pQuZE-ADRRnNpcpV99bvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=BJyvRu4eJrYQ7kNvwFJUqfq&_nc_oc=AdnF_SbiKzmf3w_yueqossSCCCHz3de83yYOJeIsGlcQWtTIQvaZiHVM256utGY9B5QIkeRR35e6SoSlY8NWioBy&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_AfkkZimdTVO2qf0u5cPEbAoWqMSZ8iKXJwEdiLeWkL52jA&oe=693B48E5,0,0,[]
taibb_,A'in,"Owh... jadi dia mengaku jahat, merusak negara",2025-12-01T21:50:40,https://scontent.cdninstagram.com/v/t51.75761-19/491441127_18475382860069385_2520869565505234796_n.jpg?stp=dst-webp_s150x150&_nc_cat=102&ig_cache_key=GOfLSh0JunZIQ6NBAGxnCIGD7fsibvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=27NZTj21kmwQ7kNvwEDQvBG&_nc_oc=Adn1-K2gfzZkb3u6lj0a_UaH98LlwEOGkBlqvR2ozq8LxkvH62XZ-I4BXEoBUQeb0QBrn_sC2TTD-A0sI2IfNzOn&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_Afnt1F-S92fIPk5opAH9rdK8F5WeSQ2wTwlkI1IPmbKxzw&oe=693B6040,0,0,[]
__fb14nsyhh,febian,"Dia 11,12 Ama alien njir",2025-12-01T21:43:30,https://scontent.cdninstagram.com/v/t51.82787-19/556898648_18077802317286190_1848314542012460287_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GFiZMSEuC3FZqjlAAP9s131IiKYZbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=-MNaYtxFaMYQ7kNvwE63FfB&_nc_oc=AdlAUv2JB6Mby2iodsrlMBOptukRwt5zQpdsa8hGEWEDYo6h985phmj-vvlaUpv0qwlFPGcnddZmAz91nMcVgeYP&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_AfloIZi3YPXtlwLJvs2d0Ci6I7QKP_KaI7Ev_5yegY2jmw&oe=693B3862,0,0,[]
ryo.natz,Ryorzaa,Dih pengen punya temen najis cuih,2025-12-01T21:32:32,https://scontent.cdninstagram.com/v/t51.2885-19/452652007_1439186087473450_307274014660145165_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GOfr_hoqcYKf7hwFAA2whpwWqEMEbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42MTIuQzIifQ%3D%3D&_nc_ohc=uf5QbiZuTrEQ7kNvwEcmexG&_nc_oc=AdnVPOMENoKHaVRw5rf_JcG7oLbckhaboWRt4t36RSh5ahuUX3YGE66VIm8zYrhkdXHtQh0hPQGaxSMFixniqXKS&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afm4NvDhzPx1sEKIs72Py4928HLbxiwVHEzGePyuH6uqAg&oe=693B5005,0,0,[]
mediidrmwnn,,Ya Allah berilah hidayah untuk hambamu satu ini tapi jika engkau enggan mengasih nya hidayah maka segerakan lah azab untuk nya Aamiin,2025-12-01T21:21:27,https://scontent.cdninstagram.com/v/t51.82787-19/591157574_18437654752100717_824919592698836870_n.jpg?stp=dst-webp_s150x150&_nc_cat=100&ig_cache_key=GEZZPCNtgf0F84BBAIb3Erv-s3ILbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMyIn0%3D&_nc_ohc=ELJCwa2R0XYQ7kNvwHWYfeD&_nc_oc=AdnWKjM6ngYSTHYpvJWyGacSIefkum_HqrU2TtpH7HRR4_YnR8rNS6fEvnft6pnDI2YAvIsLdX05Okz7cQ_A9u0e&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_Afltza-oF9vmqIZ0MdLoAfMXdyuMb3hxoHKigH8Hj1Jp2w&oe=693B66FE,0,0,[]
_pecandu101,bosasian,Dari muda cara pikirnya busuk jadi tak heran kalau sekarang blangsak🙈 aktivis goblok!!!🤡,2025-12-01T21:20:11,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMiJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFKSOEN&_nc_oc=AdlL3vWj1jx6z3J6bKwjBvIXPTDi-W8nONhSQb6908G4MTYhi54Qm225FG7ADBQ_J8bCHO8xgElR7P8hEHGLrR6L&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=DYqeQUY8CPsjgJbePYu9qg&oh=00_Afn0qLdRxLNBQ1ocy62tiV3_HgGeknL-HN9hluB5MEo2bA&oe=693B3C99,0,0,[]
