username,full_name,comment,create_time,avatar,total_like,total_reply,replies
xyz_ultramenn,ultramen,,2025-11-17T22:55:47,https://scontent.cdninstagram.com/v/t51.82787-19/588717938_17965031160007108_1884117100357874538_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GHIfFyPEyavEGdM-AGrzETKFuiUabmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=fmWJHB0BiLoQ7kNvwHuyM94&_nc_oc=AdllpS1dCmEGu4L1qukJz8IS6P3wP24fn9o7UsZ_lZJjf2TMX-t3gHFQuYU6WO7K6kc&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_Afk-08Zkfs8Dhr1qSLRyYCJFZ9hFsHYklJ0WGFYrNhWY1Q&oe=693B1688,0,0,[]
juninhogesadtn,Juninho Gesadt (Nio),"@bahlillahadalia be humble, servant of all Indonesian people",2025-11-17T22:54:01,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFG7fzl&_nc_oc=Adn4hP1CMr_t-7O4V72yUaG2MaORLupgoeGPezu8E60jz4J2gR6IeXAIMZEO4mmn1nQ&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_AfliO6SPUKqT77zuHvQgejBtB47U2ZAxCkObgs9c47uQ6A&oe=693B0459,0,0,[]
bukan_rajapatni,Gayatri,KOSONG,2025-11-17T22:49:26,https://scontent.cdninstagram.com/v/t51.2885-19/412655279_377765604806266_1938972549096420475_n.jpg?stp=dst-webp_s150x150&_nc_cat=105&ig_cache_key=GK_emBh6zq5ok1cBAHs0IKJCnegabkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=u4zyMamjbAYQ7kNvwHgfwFt&_nc_oc=Adlpsa-14CUMqtBqIBGa32Y2sN7WdbNqXCW26HOzvOUk2kVtmk3wfkBtt3hJ7tBZGYo&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfmZnU9kHlBUKUN7EKqI2a-NPGwVMyKrFkEapuNlgucWgg&oe=693B0258,0,0,[]
dnnyyhndko,,"ni orang kalo dioperasi otaknya, kayaknya berbentuk kontol",2025-11-17T22:45:19,https://scontent.cdninstagram.com/v/t51.82787-19/584378779_18533326384030837_8380835263406177036_n.jpg?stp=dst-webp_s150x150&_nc_cat=107&ig_cache_key=GJvp1CJ1ZKBP9tdBAAx7ZLxEtU50bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vrde_VAo6AgQ7kNvwE6G9Md&_nc_oc=AdlAApy3yQbdC_3k9pP8eGWTIYUh52pnnNQKzQObWCewLcDOWPtwy75yybmIKPSoNlo&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_AflJil1D8NJ6txLPvaHxRou60c1GxtCUU6ntTCj0oiuLjg&oe=693B2860,0,0,[]
andik_rekkles,Sandhi Agung Putra P,Bangsat,2025-11-17T22:38:54,https://scontent.cdninstagram.com/v/t51.2885-19/328637637_5800371790058988_7662267499416357087_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GMWclhPslRxMaJsUAN_Iu7yx11VqbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=3M8enXUv_uIQ7kNvwHbrQ9l&_nc_oc=AdmYFGnuSjmGrXjMn0r582wsZnnND4FJZk3Zf45sfuer-fSJ8jeseA4zquf-tVef6Qg&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afl8gxc58KCf4lu0TQqZKy5d1Ylgyg_WhcOwgdDfxdEKfw&oe=693AFB6C,0,0,[]
radityacandraprasetya,Raditiya Candra Prasetiya,Goblin bisa jadi menteri 🤣😂,2025-11-17T22:30:25,https://scontent.cdninstagram.com/v/t51.75761-19/498315354_18048081536603087_3686003569467101402_n.jpg?stp=dst-webp_s150x150&_nc_cat=101&ig_cache_key=GFqwsx3P091woh5AANqQ6Ja3UCczbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MDguQzMifQ%3D%3D&_nc_ohc=MbVeH99ua-8Q7kNvwGL8Bru&_nc_oc=AdkckG8pWrJRrtCXipIv--dyNNeUBuKcQUws6We-eY9m4kNh4_v65WqNqZ1eL7-LpLI&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_Afn6Hgu7O-re-ryKTkvOTJYiY6mUIhc2XPC05QIi4qPU4Q&oe=693B1D9A,0,0,[]
matosss92,matos,konttt,2025-11-17T22:28:13,https://scontent.cdninstagram.com/v/t51.82787-19/543596291_18134569873432071_8436734577467386108_n.jpg?stp=dst-webp_s150x150&_nc_cat=108&ig_cache_key=GAOfZiAH3nWTS21AAPzoMgJmTRV1bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=qeIpJ93EsykQ7kNvwGbPHQy&_nc_oc=AdlzGr4X2GcRsX_dS03rj1cSAPIIvNrq2Ov9l4MuAf0mgnppfrsnQQHqra01SW7KNl0&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_Afmmq1UEC5s6peERCq6TDaDU3Ta8Bf1O-yKu-qIyvldwzg&oe=693B0A88,0,0,[]
ris_sa96,Risa Anggraeni Melan,Jin Sarimi dikasih jabatan ya gini,2025-11-17T22:25:35,https://scontent.cdninstagram.com/v/t51.2885-19/354001136_199390342664948_3167858974855962395_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GPCgGRX00osuWLUAABuf0h70fvYrbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NzAuQzMifQ%3D%3D&_nc_ohc=0feJ_XHbqbAQ7kNvwF0KT-Z&_nc_oc=AdmtKR8xpkcukdZD05koVZ-xhiD9_7WxRC_1i5Kqz9Gt1cy7ELaErU3su2t68k71t7w&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afl9ElLYpnsl8pZLgb0VUi72SJ7vkqCgr_Jo3F0Y-gsqCg&oe=693B044F,0,0,[]
pratiwidewii,Dewi Pratiwi,Lelah yaaa boend menghadapi mereka2 ini 😅,2025-11-17T22:06:20,https://scontent.cdninstagram.com/v/t51.82787-19/574233188_18561527050032525_2148626592752064922_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GGQaOiKNVU5KnPFBAJrZ8Y_AdNEdbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HnGa_tIeZi8Q7kNvwG6e1qw&_nc_oc=AdlogCPTTxfsppZ2QYbPM8ob7cuvYSMyJvOvhn-s3CKJQF2bOAFORTZfwAue4tIZQAc&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_Afkz_Fs3JL98kl7OiuuMeHM-9W4WvMEL0GeNNZBTr40daQ&oe=693AFD8A,0,0,[]
rohman.camaru.9,RochMan'z Camaru,🤮🤮,2025-11-17T21:35:42,https://scontent.cdninstagram.com/v/t51.82787-19/538385811_18278194255277384_6006287912536124610_n.jpg?stp=dst-webp_s150x150&_nc_cat=107&ig_cache_key=GJMdFyBIrbi76_9AAMIscKUIn1pTbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDIwLkMzIn0%3D&_nc_ohc=hF0cPVwx7JkQ7kNvwEKAOiO&_nc_oc=AdlIBfxVTocCimlMlNE4b1WWYzbG0XCa241n4ZS7rLnZXzC2FDPxpuYcF06m8M6rk90&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=35_PnoAj8M1X9PzXoMQ3eg&oh=00_AfmfpqV8URl-qUMTBnGMER1MIFiQdhXMe1xicp2VcpKo2g&oe=693AFAA8,0,0,[]
