username,full_name,comment,create_time,avatar,total_like,total_reply,replies
kanza_al_mujtabaa,Teguh A_L,@salim_dower Lim,2025-12-07T11:27:59,https://scontent.cdninstagram.com/v/t51.2885-19/438737867_346357714611477_356413502504687249_n.jpg?stp=dst-webp_s150x150&_nc_cat=108&ig_cache_key=GMubJhoVbYuwAjsBAJHW8TExPPIEbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTEuQzMifQ%3D%3D&_nc_ohc=cNTaw8Lg__wQ7kNvwGAlGyo&_nc_oc=AdkOeJzTD-sTAaQP6IqaHDKiyOmL81OPlG-qKlwxpUiv9u5JTUU-hznB2D8AAFJPjUN2sVYvk7HvMAmhqG4zrQz4&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afk9zpYvvDe4wOnYGyvX6xdbYoXc0Iad5vwu1zKioM7s9Q&oe=693B477C,1,0,[]
anugggrah,"Anugrah Novianti, S.Gz, M.Gizi",Dia jahat dan dia BANGGA,2025-12-07T11:27:55,https://scontent.cdninstagram.com/v/t51.82787-19/546730814_18534103318024423_722564955209650031_n.jpg?stp=dst-webp_s150x150&_nc_cat=109&ig_cache_key=GD5zliDnUIA0q9hBAG-Papr-EAcKbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=bocgQD93aEwQ7kNvwEdRfBZ&_nc_oc=AdmPZafIu4MFiaixpOqRhdVGVkNb7ojVOcbPJWPdHjrEzX4-hBHVzCgSMw8dgWav_2ZRpAknYwtJc7noEzmZh7Zg&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_Afm6zG7jNC0E9fCMCFJJTMZBe0pgTK7hY9VmR7jUA0sjgw&oe=693B448A,0,0,[]
kanza_al_mujtabaa,Teguh A_L,Bahlul gemblung,2025-12-07T11:27:23,https://scontent.cdninstagram.com/v/t51.2885-19/438737867_346357714611477_356413502504687249_n.jpg?stp=dst-webp_s150x150&_nc_cat=108&ig_cache_key=GMubJhoVbYuwAjsBAJHW8TExPPIEbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTEuQzMifQ%3D%3D&_nc_ohc=cNTaw8Lg__wQ7kNvwGAlGyo&_nc_oc=AdkOeJzTD-sTAaQP6IqaHDKiyOmL81OPlG-qKlwxpUiv9u5JTUU-hznB2D8AAFJPjUN2sVYvk7HvMAmhqG4zrQz4&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afk9zpYvvDe4wOnYGyvX6xdbYoXc0Iad5vwu1zKioM7s9Q&oe=693B477C,0,0,[]
sharfinapu,Sharfina Putri Utami,Berobat dah sumpah,2025-12-07T11:26:56,https://scontent.cdninstagram.com/v/t51.82787-19/552433993_18520625308060834_3487987839344020612_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GEl57SCiTIEcacxBAISM_7B10mcwbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ohbPU_p7ZvsQ7kNvwFcmC01&_nc_oc=AdmnS7fTL1AXKP_jdTYjGq4GIQ89pxuDq3sQC5wiWvi_5QqSV3FpsIOtcpCfhb7IINmwP4fnjmYQG35gp2hjm1Nh&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_Afm4KGyxspOjXKT0oW1d63RWzjO0hcekiZdFihUhVeaqiA&oe=693B674A,0,0,[]
rianmlnnn,Rian Maulana Kusuma,Tolol,2025-12-07T11:25:45,https://scontent.cdninstagram.com/v/t51.82787-19/587413577_18431802022128817_1470695968004826582_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GEk4AyOxbBlUoHtBANblhtkw9mgUbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ZanMkg3SX3IQ7kNvwF2pDXn&_nc_oc=AdkmnobEv6fpEBb_nuvZvuIX8N48905bqaW_b5hW2pSe0ShvLWeYvWuxqUsAuGVStKhV8KGSloXxMDuaLmsmuigM&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_Afnf1WPju5R2Y4w6BNHdpsQ6-gdrP2aM2xm242K7cM8uzQ&oe=693B5AC5,0,0,[]
pandiki90,pandiki90,Ternyata blak bblakan dia mengaku jahat sebagai pejabat,2025-12-07T11:25:38,https://scontent.cdninstagram.com/v/t51.2885-19/472426300_1535629280432532_4979405811078234424_n.jpg?stp=dst-webp_s150x150&_nc_cat=105&ig_cache_key=GDynKByUUcSNpXQFADiB1QE0ZxpFbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41MzUuQzMifQ%3D%3D&_nc_ohc=4F49SE_E9-YQ7kNvwE1E90r&_nc_oc=AdkHYofFozVEmt-wdqJunV23_fDk2ig9XmOCW5vV1Hw-f8g-VGr1IyFSD-wP8G5Kj9xOjVhk_wlVtf6XDHkMCx-H&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afko4u09L9tMQpNskgVkImrz_OYaBWoq7NCvvvAcqlqBvA&oe=693B34A1,0,0,[]
kibatsu0,Ogi Aprill,Nah udah ngaku tu kalo dia jahat,2025-12-07T11:25:35,https://scontent.cdninstagram.com/v/t51.2885-19/431989047_802213108454205_6872667784685620197_n.jpg?stp=dst-webp_s150x150&_nc_cat=103&ig_cache_key=GDehvxk9E13Lm9kCAOULde3vnmBfbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MzYuQzMifQ%3D%3D&_nc_ohc=ZWCu7AMce38Q7kNvwFbT_NK&_nc_oc=Adl7a6HBgdEWwmrTVmqL_w4o3FRR6i1MMicfxkhGngpZOfnMBiDKCGXxL66d-7pZgnvxPavPs6DqsV3c0krwrvRb&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkeF1qIfxXI5jbwLvEVw9PtESMsAdgTM8AUYNsSfPxd-w&oe=693B62E5,0,0,[]
sato3rd,𝗦𝗮𝘁riyo Budhi ❄️,"Gak semua aktivis seperti dia, yg sirik karena ga mampu. Menyalahgunakan kekuasaan.  Menyedihkan banget negara ini kalau semua orang kelakuannya seperti dia",2025-12-07T11:25:11,https://scontent.cdninstagram.com/v/t51.82787-19/541939568_18527395027056391_4251672851666295958_n.jpg?stp=dst-webp_s150x150&_nc_cat=109&ig_cache_key=GHBXTSAHdzNPkdJBAJbcvaju_QA7bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=y3go6yHr1NIQ7kNvwGMLW-t&_nc_oc=AdlwOipXjvUgg8AYUexu0elWgk_hRQclIfJRBeTyX0nYlGcoK92VBYunzZ2NgepmsYe5LmmhAShj9Hjv6TCynEbo&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_AflDW48A_tG4wjksssxhM8xgjJe7yd_dOZPSTKoNz0dG8Q&oe=693B3A86,0,0,[]
diki_pek528,Diki Maulana Yusuf,Bacot lu jarjit,2025-12-07T11:24:13,https://scontent.cdninstagram.com/v/t51.82787-19/549716171_18031796636711431_5802248266237839539_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GMsAxCAHejHR0g9AALOIu3cOuoVQbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=870uqQJKPxwQ7kNvwFK2dP3&_nc_oc=AdlWX-wjwRY8Tf9YENWoOehXE2FLxvK8Hg74uHBf_gRy1aVMlDLsbxrX-YIMo6FSQ8S1m5mxpFzpqZlIAvrkuqOb&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_Afk8v64o_ICQz73BGvOL_870z3eTs_WMZGQyvxHnB70oow&oe=693B529C,0,0,[]
1885521r,Scofield,bengis,2025-12-07T11:23:47,https://scontent.cdninstagram.com/v/t51.82787-19/556327172_18080435197964306_1397094169189647926_n.jpg?stp=dst-webp_s150x150&_nc_cat=106&ig_cache_key=GAThKCES8FtdDzxAADaGUai_eWMTbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=D4qzacOCmj0Q7kNvwEnqGmI&_nc_oc=Adk-dUK48aFL-gf5LmqQbC4P0WMF1qeuiy0TkwSrX5Fha1tNHZmEuSay8NprYty-RSQ9rps7s794XNlsGJVKoJDc&_nc_ad=z-m&_nc_cid=1101&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=UPyx2o6XcCjRBQpUq8sq7w&oh=00_AfmJDcpNKv2Iy3bQbOGR9Juh-PpfpYeUypd-GV8HtijtIw&oe=693B436A,0,0,[]
